year,id,old,ndvi
2015,14512,4082.081013,0.408208101
2015,14550,5333.620571,0.533362057
2015,14683,4328.293295,0.43282933
2015,15085,2510.672333,0.251067233
2015,15616,2306.64799,0.230664799
2015,16485,2840.741016,0.284074102
2015,16833,2746.301299,0.27463013
2015,18541,1981.563635,0.198156364
2015,18542,2302.02076,0.230202076
2015,18585,2131.903932,0.213190393
2015,18815,2838.97441,0.283897441
2015,18861,3019.916954,0.301991695
2015,19004,3060.305888,0.306030589
2015,19326,3326.71961,0.332671961
2015,20593,2746.295894,0.274629589
2015,22224,3540.103192,0.354010319
2015,23007,3250.635791,0.325063579
2015,23460,2183.119603,0.21831196
2016,162,2916.532148,0.291653215
2016,509,2260.252056,0.226025206
2016,801,2886.95794,0.288695794
2016,843,4077.112319,0.407711232
2016,899,4040.962517,0.404096252
2016,955,2174.810864,0.217481086
2016,1079,1917.253502,0.19172535
2016,1436,3590.401301,0.35904013
2016,1617,3966.240936,0.396624094
2016,2381,3470.224125,0.347022413
2016,2387,3433.440841,0.343344084
2016,2538,3003.830197,0.30038302
2016,2667,2310.068213,0.231006821
2016,3018,4007.40253,0.400740253
2016,3399,2810.977644,0.281097764
2016,3614,3958.080225,0.395808023
2016,3775,4760.677168,0.476067717
2016,3820,1997.874579,0.199787458
2016,4508,1655.362062,0.165536206
2016,4867,2423.5405,0.24235405
2016,4908,2321.278044,0.232127804
2016,5492,2908.6154,0.29086154
2016,6125,3353.685456,0.335368546
2016,8272,1922.850144,0.192285014
2016,9767,3600.03019,0.360003019
2016,9798,1691.07354,0.169107354
2016,10656,3547.523922,0.354752392
2016,11124,4816.23964,0.481623964
2016,12446,3896.92818,0.389692818
2016,12457,3436.332373,0.343633237
2016,12570,2135.212276,0.213521228
2016,13782,3569.37294,0.356937294
2016,14512,4223.248397,0.42232484
2016,14550,5069.517688,0.506951769
2016,14683,4260.780124,0.426078012
2016,15085,2219.770203,0.22197702
2016,15616,2261.735395,0.22617354
2016,16485,3051.884934,0.305188493
2016,16833,2781.13506,0.278113506
2016,18541,1953.671268,0.195367127
2016,18542,2290.138487,0.229013849
2016,18585,2172.945881,0.217294588
2016,18815,2792.718756,0.279271876
2016,18861,2843.066819,0.284306682
2016,19004,2904.796898,0.29047969
2016,19326,3430.670722,0.343067072
2016,20593,2253.008454,0.225300845
2016,22224,3160.249199,0.31602492
2016,23007,3175.505776,0.317550578
2016,23460,1978.652324,0.197865232
2017,162,3260.166636,0.326016664
2017,509,2495.894928,0.249589493
2017,801,2636.002713,0.263600271
2017,843,4628.496654,0.462849665
2017,899,4062.932673,0.406293267
2017,955,1908.45605,0.190845605
2017,1079,2295.79779,0.229579779
2017,1436,3880.909711,0.388090971
2017,1617,4432.889911,0.443288991
2017,2381,3798.899051,0.379889905
2017,2387,3856.8226,0.38568226
2017,2538,3376.67905,0.337667905
2017,2667,2696.088116,0.269608812
2017,3018,3050.710729,0.305071073
2017,3399,2618.420321,0.261842032
2017,3614,4373.482123,0.437348212
2017,3775,5103.672189,0.510367219
2017,3820,2061.173982,0.206117398
2017,4508,2086.895489,0.208689549
2017,4867,2656.675169,0.265667517
2017,4908,2587.58106,0.258758106
2017,5492,3452.350956,0.345235096
2017,6125,3606.508798,0.36065088
2017,8272,2306.269025,0.230626903
2017,9767,4079.488121,0.407948812
2017,9798,2004.118097,0.20041181
2017,10656,3853.280252,0.385328025
2017,11124,3821.821126,0.382182113
2017,12446,4180.62017,0.418062017
2017,12457,3931.568862,0.393156886
2017,12570,2273.580563,0.227358056
2017,13782,3953.420499,0.39534205
2017,14512,4564.841099,0.45648411
2017,14550,5296.209006,0.529620901
2017,14683,4428.619159,0.442861916
2017,15085,2609.313175,0.260931318
2017,15616,2263.75563,0.226375563
2017,16485,3389.87843,0.338987843
2017,16833,3238.293374,0.323829337
2017,18541,1842.280885,0.184228089
2017,18542,2301.814832,0.230181483
2017,18585,2258.610949,0.225861095
2017,18815,3147.700221,0.314770022
2017,18861,3281.976025,0.328197603
2017,19004,3176.738164,0.317673816
2017,19326,3833.998405,0.383399841
2017,20593,2853.09058,0.285309058
2017,22224,3595.073198,0.35950732
2017,23007,3482.680319,0.348268032
2017,23460,2153.349406,0.215334941
2018,162,3061.215088,0.306121509
2018,509,2141.451772,0.214145177
2018,801,2322.856648,0.232285665
2018,843,3358.72332,0.335872332
2018,899,3917.110438,0.391711044
2018,955,1717.159567,0.171715957
2018,1079,1898.077894,0.189807789
2018,1436,3047.593621,0.304759362
2018,1617,4106.70097,0.410670097
2018,2381,3285.527359,0.328552736
2018,2387,3175.688051,0.317568805
2018,2538,2678.60464,0.267860464
2018,2667,2267.195169,0.226719517
2018,3018,3187.228387,0.318722839
2018,3399,2496.661929,0.249666193
2018,3614,3718.90331,0.371890331
2018,3775,4634.765707,0.463476571
2018,3820,1883.128119,0.188312812
2018,4508,1955.057143,0.195505714
2018,4867,2472.266415,0.247226642
2018,4908,2309.185444,0.230918544
2018,5492,3323.758749,0.332375875
2018,6125,3543.799183,0.354379918
2018,8272,2106.835299,0.21068353
2018,9767,3830.894384,0.383089438
2018,9798,1910.866957,0.191086696
2018,10656,3808.806258,0.380880626
2018,11124,3682.356671,0.368235667
2018,12446,4284.844976,0.428484498
2018,12457,3672.295968,0.367229597
2018,12570,2134.353406,0.213435341
2018,13782,3777.363522,0.377736352
2018,14512,3549.661003,0.3549661
2018,14550,4769.18851,0.476918851
2018,14683,4468.594288,0.446859429
2018,15085,2344.909107,0.234490911
2018,15616,2310.613213,0.231061321
2018,16485,3036.139685,0.303613969
2018,16833,3182.296164,0.318229616
2018,18541,1970.865903,0.19708659
2018,18542,2268.410172,0.226841017
2018,18585,2026.999713,0.202699971
2018,18815,2594.836074,0.259483607
2018,18861,3151.084668,0.315108467
2018,19004,2735.346308,0.273534631
2018,19326,3520.009716,0.352000972
2018,20593,2323.744565,0.232374457
2018,22224,3381.998624,0.338199862
2018,23007,3379.52888,0.337952888
2018,23460,2059.50158,0.205950158
2019,162,2833.100129,0.283310013
2019,509,2130.83206,0.213083206
2019,801,2130.237584,0.213023758
2019,843,2679.316206,0.267931621
2019,899,3779.270409,0.377927041
2019,955,1689.175458,0.168917546
2019,1079,1784.546398,0.17845464
2019,1436,2022.695335,0.202269534
2019,1617,3983.56553,0.398356553
2019,2381,2108.992495,0.21089925
2019,2387,2429.714678,0.242971468
2019,2538,2848.359453,0.284835945
2019,2667,2375.181063,0.237518106
2019,3018,2862.71638,0.286271638
2019,3399,2271.167245,0.227116725
2019,3614,2806.286002,0.2806286
2019,3775,3835.841988,0.383584199
2019,4508,1780.237785,0.178023779
2019,4867,2244.46181,0.224446181
2019,4908,2142.661546,0.214266155
2019,5492,3131.57286,0.313157286
2019,6125,3336.749347,0.333674935
2019,8272,2193.533298,0.21935333
2019,9767,3591.634433,0.359163443
2019,9798,1716.842991,0.171684299
2019,10656,3353.599782,0.335359978
2019,11124,3552.789087,0.355278909
2019,12446,3557.191601,0.35571916
2019,12457,3531.333217,0.353133322
2019,12570,1498.21457,0.149821457
2019,13782,3460.403547,0.346040355
2019,14512,2909.579042,0.290957904
2019,14550,3407.088467,0.340708847
2019,14683,3773.648614,0.377364861
2019,15085,2446.548697,0.24465487
2019,15616,2187.98863,0.218798863
2019,16485,2907.403975,0.290740398
2019,16833,2778.056267,0.277805627
2019,18541,1693.755602,0.16937556
2019,18542,2091.221624,0.209122162
2019,18585,1859.451912,0.185945191
2019,18815,2596.695945,0.259669595
2019,18861,2993.855149,0.299385515
2019,19004,2757.27274,0.275727274
2019,19326,3543.368108,0.354336811
2019,20593,2586.233092,0.258623309
2019,22224,3294.588608,0.329458861
2019,23007,3099.240486,0.309924049
2019,23460,2077.021513,0.207702151
2020,162,2358.506356,0.235850636
2020,509,1818.116334,0.181811633
2020,801,2196.494014,0.219649401
2020,843,2814.763011,0.281476301
2020,899,3622.239956,0.362223996
2020,955,1554.192121,0.155419212
2020,1079,1950.562108,0.195056211
2020,1436,2048.069819,0.204806982
2020,1617,3783.89975,0.378389975
2020,2381,2244.116046,0.224411605
2020,2387,2489.374001,0.2489374
2020,2538,2341.086578,0.234108658
2020,2667,2042.461449,0.204246145
2020,3018,3107.606294,0.310760629
2020,3399,2555.426715,0.255542672
2020,3614,3203.505012,0.320350501
2020,3775,4384.284555,0.438428456
2020,3820,2555.206024,0.255520602
2020,4508,1770.661731,0.177066173
2020,4867,2187.530125,0.218753013
2020,4908,2070.107675,0.207010768
2020,5492,3124.630971,0.312463097
2020,6125,3281.569872,0.328156987
2020,8272,1756.584874,0.175658487
2020,9767,3095.581395,0.30955814
2020,9798,1670.767628,0.167076763
2020,10656,3373.698381,0.337369838
2020,11124,3453.006478,0.345300648
2020,12446,3878.139021,0.387813902
2020,12457,3598.684348,0.359868435
2020,12570,1659.819809,0.165981981
2020,13782,3484.746351,0.348474635
2020,14512,2762.201813,0.276220181
2020,14550,4058.959896,0.40589599
2020,14683,4005.653276,0.400565328
2020,15085,2187.833005,0.218783301
2020,15616,2152.890081,0.215289008
2020,16485,2716.259328,0.271625933
2020,16833,2732.613705,0.273261371
2020,18541,1935.127062,0.193512706
2020,18542,2381.681014,0.238168101
2020,18585,2073.752997,0.2073753
2020,18815,2751.145879,0.275114588
2020,18861,2877.560412,0.287756041
2020,19004,2729.776467,0.272977647
2020,19326,3118.148288,0.311814829
2020,20593,2341.457126,0.234145713
2020,22224,3250.439736,0.325043974
2020,23007,3534.593993,0.353459399
2020,23460,1812.423048,0.181242305
